,date,store,item,sales
37696,2016-03-22,1,3,25
37697,2016-03-23,1,3,36
37698,2016-03-24,1,3,30
37699,2016-03-25,1,3,44
37700,2016-03-26,1,3,37
37701,2016-03-27,1,3,37
37702,2016-03-28,1,3,27
37703,2016-03-29,1,3,30
37704,2016-03-30,1,3,21
37705,2016-03-31,1,3,29
37706,2016-04-01,1,3,40
37707,2016-04-02,1,3,28
37708,2016-04-03,1,3,43
37709,2016-04-04,1,3,36
37710,2016-04-05,1,3,32
37711,2016-04-06,1,3,35
37712,2016-04-07,1,3,40
37713,2016-04-08,1,3,50
37714,2016-04-09,1,3,36
37715,2016-04-10,1,3,67
37716,2016-04-11,1,3,33
37717,2016-04-12,1,3,29
37718,2016-04-13,1,3,28
37719,2016-04-14,1,3,38
37720,2016-04-15,1,3,34
37721,2016-04-16,1,3,48
37722,2016-04-17,1,3,39
37723,2016-04-18,1,3,26
37724,2016-04-19,1,3,23
37725,2016-04-20,1,3,43
37726,2016-04-21,1,3,43
37727,2016-04-22,1,3,35
37728,2016-04-23,1,3,44
37729,2016-04-24,1,3,43
37730,2016-04-25,1,3,34
37731,2016-04-26,1,3,32
37732,2016-04-27,1,3,31
37733,2016-04-28,1,3,34
37734,2016-04-29,1,3,32
37735,2016-04-30,1,3,37
37736,2016-05-01,1,3,53
37737,2016-05-02,1,3,30
37738,2016-05-03,1,3,35
37739,2016-05-04,1,3,37
37740,2016-05-05,1,3,59
37741,2016-05-06,1,3,50
37742,2016-05-07,1,3,54
37743,2016-05-08,1,3,49
37744,2016-05-09,1,3,40
37745,2016-05-10,1,3,35
37746,2016-05-11,1,3,39
37747,2016-05-12,1,3,39
37748,2016-05-13,1,3,44
37749,2016-05-14,1,3,32
37750,2016-05-15,1,3,46
37751,2016-05-16,1,3,36
37752,2016-05-17,1,3,34
37753,2016-05-18,1,3,43
37754,2016-05-19,1,3,44
37755,2016-05-20,1,3,46
37756,2016-05-21,1,3,51
37757,2016-05-22,1,3,43
37758,2016-05-23,1,3,36
37759,2016-05-24,1,3,34
37760,2016-05-25,1,3,39
37761,2016-05-26,1,3,52
37762,2016-05-27,1,3,34
37763,2016-05-28,1,3,55
37764,2016-05-29,1,3,33
37765,2016-05-30,1,3,36
37766,2016-05-31,1,3,39
37767,2016-06-01,1,3,40
37768,2016-06-02,1,3,48
37769,2016-06-03,1,3,40
37770,2016-06-04,1,3,57
37771,2016-06-05,1,3,48
37772,2016-06-06,1,3,19
37773,2016-06-07,1,3,43
37774,2016-06-08,1,3,36
37775,2016-06-09,1,3,32
37776,2016-06-10,1,3,50
37777,2016-06-11,1,3,36
37778,2016-06-12,1,3,59
37779,2016-06-13,1,3,38
37780,2016-06-14,1,3,43
37781,2016-06-15,1,3,52
37782,2016-06-16,1,3,37
37783,2016-06-17,1,3,50
37784,2016-06-18,1,3,47
37785,2016-06-19,1,3,46
37786,2016-06-20,1,3,35
37787,2016-06-21,1,3,40
37788,2016-06-22,1,3,34
37789,2016-06-23,1,3,46
37790,2016-06-24,1,3,43
37791,2016-06-25,1,3,42
37792,2016-06-26,1,3,57
37793,2016-06-27,1,3,24
37794,2016-06-28,1,3,40
37795,2016-06-29,1,3,38
37796,2016-06-30,1,3,56
37797,2016-07-01,1,3,51
37798,2016-07-02,1,3,35
37799,2016-07-03,1,3,54
37800,2016-07-04,1,3,35
37801,2016-07-05,1,3,53
37802,2016-07-06,1,3,40
37803,2016-07-07,1,3,41
37804,2016-07-08,1,3,31
37805,2016-07-09,1,3,55
37806,2016-07-10,1,3,54
37807,2016-07-11,1,3,41
37808,2016-07-12,1,3,41
37809,2016-07-13,1,3,39
37810,2016-07-14,1,3,57
37811,2016-07-15,1,3,47
37812,2016-07-16,1,3,50
37813,2016-07-17,1,3,60
37814,2016-07-18,1,3,44
37815,2016-07-19,1,3,43
37816,2016-07-20,1,3,46
37817,2016-07-21,1,3,45
37818,2016-07-22,1,3,51
37819,2016-07-23,1,3,49
37820,2016-07-24,1,3,70
37821,2016-07-25,1,3,39
37822,2016-07-26,1,3,35
37823,2016-07-27,1,3,37
37824,2016-07-28,1,3,55
37825,2016-07-29,1,3,45
37826,2016-07-30,1,3,50
37827,2016-07-31,1,3,50
37828,2016-08-01,1,3,17
37829,2016-08-02,1,3,35
37830,2016-08-03,1,3,36
37831,2016-08-04,1,3,35
37832,2016-08-05,1,3,36
37833,2016-08-06,1,3,46
37834,2016-08-07,1,3,38
37835,2016-08-08,1,3,36
37836,2016-08-09,1,3,50
37837,2016-08-10,1,3,26
37838,2016-08-11,1,3,37
37839,2016-08-12,1,3,48
37840,2016-08-13,1,3,52
37841,2016-08-14,1,3,46
37842,2016-08-15,1,3,31
37843,2016-08-16,1,3,35
37844,2016-08-17,1,3,36
37845,2016-08-18,1,3,36
37846,2016-08-19,1,3,41
37847,2016-08-20,1,3,48
37848,2016-08-21,1,3,38
37849,2016-08-22,1,3,30
37850,2016-08-23,1,3,36
37851,2016-08-24,1,3,46
37852,2016-08-25,1,3,43
37853,2016-08-26,1,3,47
37854,2016-08-27,1,3,40
37855,2016-08-28,1,3,43
37856,2016-08-29,1,3,41
37857,2016-08-30,1,3,25
37858,2016-08-31,1,3,43
37859,2016-09-01,1,3,31
37860,2016-09-02,1,3,39
37861,2016-09-03,1,3,48
37862,2016-09-04,1,3,49
37863,2016-09-05,1,3,30
37864,2016-09-06,1,3,35
37865,2016-09-07,1,3,33
37866,2016-09-08,1,3,37
37867,2016-09-09,1,3,49
37868,2016-09-10,1,3,41
37869,2016-09-11,1,3,42
37870,2016-09-12,1,3,34
37871,2016-09-13,1,3,31
37872,2016-09-14,1,3,41
37873,2016-09-15,1,3,39
37874,2016-09-16,1,3,58
37875,2016-09-17,1,3,36
37876,2016-09-18,1,3,45
37877,2016-09-19,1,3,29
37878,2016-09-20,1,3,42
37879,2016-09-21,1,3,34
37880,2016-09-22,1,3,41
37881,2016-09-23,1,3,36
37882,2016-09-24,1,3,44
37883,2016-09-25,1,3,41
37884,2016-09-26,1,3,38
37885,2016-09-27,1,3,31
37886,2016-09-28,1,3,30
37887,2016-09-29,1,3,36
37888,2016-09-30,1,3,43
37889,2016-10-01,1,3,38
37890,2016-10-02,1,3,48
37891,2016-10-03,1,3,30
37892,2016-10-04,1,3,24
37893,2016-10-05,1,3,21
37894,2016-10-06,1,3,42
37895,2016-10-07,1,3,39
37896,2016-10-08,1,3,35
37897,2016-10-09,1,3,40
37898,2016-10-10,1,3,30
37899,2016-10-11,1,3,32
37900,2016-10-12,1,3,39
37901,2016-10-13,1,3,31
37902,2016-10-14,1,3,30
37903,2016-10-15,1,3,42
37904,2016-10-16,1,3,48
37905,2016-10-17,1,3,30
37906,2016-10-18,1,3,27
37907,2016-10-19,1,3,31
37908,2016-10-20,1,3,35
37909,2016-10-21,1,3,28
37910,2016-10-22,1,3,41
37911,2016-10-23,1,3,43
37912,2016-10-24,1,3,26
37913,2016-10-25,1,3,32
37914,2016-10-26,1,3,30
37915,2016-10-27,1,3,29
37916,2016-10-28,1,3,37
37917,2016-10-29,1,3,42
37918,2016-10-30,1,3,44
37919,2016-10-31,1,3,32
37920,2016-11-01,1,3,40
37921,2016-11-02,1,3,29
37922,2016-11-03,1,3,41
37923,2016-11-04,1,3,45
37924,2016-11-05,1,3,35
37925,2016-11-06,1,3,44
37926,2016-11-07,1,3,22
37927,2016-11-08,1,3,31
37928,2016-11-09,1,3,36
37929,2016-11-10,1,3,37
37930,2016-11-11,1,3,39
37931,2016-11-12,1,3,43
37932,2016-11-13,1,3,56
37933,2016-11-14,1,3,26
37934,2016-11-15,1,3,39
37935,2016-11-16,1,3,29
37936,2016-11-17,1,3,36
37937,2016-11-18,1,3,38
37938,2016-11-19,1,3,44
37939,2016-11-20,1,3,53
37940,2016-11-21,1,3,27
37941,2016-11-22,1,3,46
37942,2016-11-23,1,3,40
37943,2016-11-24,1,3,37
37944,2016-11-25,1,3,40
37945,2016-11-26,1,3,50
37946,2016-11-27,1,3,38
37947,2016-11-28,1,3,21
37948,2016-11-29,1,3,44
37949,2016-11-30,1,3,28
37950,2016-12-01,1,3,20
37951,2016-12-02,1,3,28
37952,2016-12-03,1,3,25
37953,2016-12-04,1,3,36
37954,2016-12-05,1,3,19
37955,2016-12-06,1,3,28
37956,2016-12-07,1,3,28
37957,2016-12-08,1,3,23
37958,2016-12-09,1,3,38
37959,2016-12-10,1,3,37
37960,2016-12-11,1,3,33
37961,2016-12-12,1,3,18
37962,2016-12-13,1,3,31
37963,2016-12-14,1,3,21
37964,2016-12-15,1,3,22
37965,2016-12-16,1,3,25
37966,2016-12-17,1,3,23
37967,2016-12-18,1,3,25
37968,2016-12-19,1,3,21
37969,2016-12-20,1,3,24
37970,2016-12-21,1,3,26
37971,2016-12-22,1,3,24
37972,2016-12-23,1,3,26
37973,2016-12-24,1,3,37
37974,2016-12-25,1,3,38
37975,2016-12-26,1,3,23
37976,2016-12-27,1,3,29
37977,2016-12-28,1,3,22
37978,2016-12-29,1,3,26
37979,2016-12-30,1,3,26
37980,2016-12-31,1,3,29
37981,2017-01-01,1,3,36
37982,2017-01-02,1,3,23
37983,2017-01-03,1,3,20
37984,2017-01-04,1,3,23
37985,2017-01-05,1,3,25
37986,2017-01-06,1,3,23
37987,2017-01-07,1,3,26
37988,2017-01-08,1,3,32
37989,2017-01-09,1,3,23
37990,2017-01-10,1,3,17
37991,2017-01-11,1,3,15
37992,2017-01-12,1,3,37
37993,2017-01-13,1,3,31
37994,2017-01-14,1,3,30
37995,2017-01-15,1,3,22
37996,2017-01-16,1,3,19
37997,2017-01-17,1,3,20
37998,2017-01-18,1,3,34
37999,2017-01-19,1,3,22
38000,2017-01-20,1,3,26
38001,2017-01-21,1,3,33
38002,2017-01-22,1,3,33
38003,2017-01-23,1,3,17
38004,2017-01-24,1,3,19
38005,2017-01-25,1,3,25
38006,2017-01-26,1,3,17
38007,2017-01-27,1,3,28
38008,2017-01-28,1,3,30
38009,2017-01-29,1,3,27
38010,2017-01-30,1,3,27
38011,2017-01-31,1,3,28
38012,2017-02-01,1,3,25
38013,2017-02-02,1,3,20
38014,2017-02-03,1,3,31
38015,2017-02-04,1,3,19
38016,2017-02-05,1,3,38
38017,2017-02-06,1,3,23
38018,2017-02-07,1,3,27
38019,2017-02-08,1,3,20
38020,2017-02-09,1,3,30
38021,2017-02-10,1,3,37
38022,2017-02-11,1,3,23
38023,2017-02-12,1,3,31
38024,2017-02-13,1,3,28
38025,2017-02-14,1,3,19
38026,2017-02-15,1,3,22
38027,2017-02-16,1,3,33
38028,2017-02-17,1,3,29
38029,2017-02-18,1,3,39
38030,2017-02-19,1,3,34
38031,2017-02-20,1,3,24
38032,2017-02-21,1,3,29
38033,2017-02-22,1,3,25
38034,2017-02-23,1,3,19
38035,2017-02-24,1,3,35
38036,2017-02-25,1,3,29
38037,2017-02-26,1,3,32
38038,2017-02-27,1,3,25
38039,2017-02-28,1,3,31
38040,2017-03-01,1,3,40
38041,2017-03-02,1,3,34
38042,2017-03-03,1,3,32
38043,2017-03-04,1,3,32
38044,2017-03-05,1,3,41
38045,2017-03-06,1,3,19
38046,2017-03-07,1,3,30
38047,2017-03-08,1,3,35
38048,2017-03-09,1,3,27
38049,2017-03-10,1,3,36
38050,2017-03-11,1,3,35
38051,2017-03-12,1,3,34
38052,2017-03-13,1,3,28
38053,2017-03-14,1,3,34
38054,2017-03-15,1,3,37
38055,2017-03-16,1,3,33
38056,2017-03-17,1,3,28
38057,2017-03-18,1,3,36
38058,2017-03-19,1,3,48
38059,2017-03-20,1,3,22
38060,2017-03-21,1,3,32
38061,2017-03-22,1,3,20
38062,2017-03-23,1,3,33
38063,2017-03-24,1,3,39
38064,2017-03-25,1,3,41
38065,2017-03-26,1,3,44
38066,2017-03-27,1,3,32
38067,2017-03-28,1,3,29
38068,2017-03-29,1,3,28
38069,2017-03-30,1,3,28
38070,2017-03-31,1,3,36
38071,2017-04-01,1,3,40
38072,2017-04-02,1,3,43
38073,2017-04-03,1,3,33
38074,2017-04-04,1,3,32
38075,2017-04-05,1,3,42
38076,2017-04-06,1,3,40
38077,2017-04-07,1,3,45
38078,2017-04-08,1,3,32
38079,2017-04-09,1,3,42
38080,2017-04-10,1,3,31
38081,2017-04-11,1,3,34
38082,2017-04-12,1,3,43
38083,2017-04-13,1,3,39
38084,2017-04-14,1,3,43
38085,2017-04-15,1,3,49
38086,2017-04-16,1,3,49
38087,2017-04-17,1,3,40
38088,2017-04-18,1,3,27
38089,2017-04-19,1,3,38
38090,2017-04-20,1,3,41
38091,2017-04-21,1,3,37
38092,2017-04-22,1,3,44
38093,2017-04-23,1,3,43
38094,2017-04-24,1,3,39
38095,2017-04-25,1,3,52
38096,2017-04-26,1,3,39
38097,2017-04-27,1,3,41
38098,2017-04-28,1,3,39
38099,2017-04-29,1,3,44
38100,2017-04-30,1,3,46
38101,2017-05-01,1,3,25
38102,2017-05-02,1,3,45
38103,2017-05-03,1,3,49
38104,2017-05-04,1,3,43
38105,2017-05-05,1,3,51
38106,2017-05-06,1,3,44
38107,2017-05-07,1,3,66
38108,2017-05-08,1,3,36
38109,2017-05-09,1,3,31
38110,2017-05-10,1,3,44
38111,2017-05-11,1,3,34
38112,2017-05-12,1,3,39
38113,2017-05-13,1,3,59
38114,2017-05-14,1,3,47
38115,2017-05-15,1,3,33
38116,2017-05-16,1,3,38
38117,2017-05-17,1,3,41
38118,2017-05-18,1,3,38
38119,2017-05-19,1,3,48
38120,2017-05-20,1,3,54
38121,2017-05-21,1,3,49
38122,2017-05-22,1,3,33
38123,2017-05-23,1,3,41
38124,2017-05-24,1,3,40
38125,2017-05-25,1,3,37
38126,2017-05-26,1,3,65
38127,2017-05-27,1,3,59
38128,2017-05-28,1,3,62
38129,2017-05-29,1,3,37
38130,2017-05-30,1,3,44
38131,2017-05-31,1,3,55
38132,2017-06-01,1,3,57
38133,2017-06-02,1,3,54
38134,2017-06-03,1,3,37
38135,2017-06-04,1,3,54
38136,2017-06-05,1,3,48
38137,2017-06-06,1,3,41
38138,2017-06-07,1,3,42
38139,2017-06-08,1,3,53
38140,2017-06-09,1,3,49
38141,2017-06-10,1,3,44
38142,2017-06-11,1,3,46
38143,2017-06-12,1,3,44
38144,2017-06-13,1,3,34
38145,2017-06-14,1,3,48
38146,2017-06-15,1,3,49
38147,2017-06-16,1,3,50
38148,2017-06-17,1,3,67
38149,2017-06-18,1,3,57
38150,2017-06-19,1,3,30
38151,2017-06-20,1,3,44
38152,2017-06-21,1,3,47
38153,2017-06-22,1,3,31
38154,2017-06-23,1,3,45
38155,2017-06-24,1,3,51
38156,2017-06-25,1,3,52
38157,2017-06-26,1,3,23
38158,2017-06-27,1,3,39
38159,2017-06-28,1,3,40
38160,2017-06-29,1,3,35
38161,2017-06-30,1,3,45
38162,2017-07-01,1,3,41
38163,2017-07-02,1,3,58
38164,2017-07-03,1,3,36
38165,2017-07-04,1,3,47
38166,2017-07-05,1,3,41
38167,2017-07-06,1,3,43
38168,2017-07-07,1,3,49
38169,2017-07-08,1,3,57
38170,2017-07-09,1,3,59
38171,2017-07-10,1,3,43
38172,2017-07-11,1,3,33
38173,2017-07-12,1,3,48
38174,2017-07-13,1,3,54
38175,2017-07-14,1,3,65
38176,2017-07-15,1,3,47
38177,2017-07-16,1,3,69
38178,2017-07-17,1,3,46
38179,2017-07-18,1,3,43
38180,2017-07-19,1,3,40
38181,2017-07-20,1,3,41
38182,2017-07-21,1,3,59
38183,2017-07-22,1,3,43
38184,2017-07-23,1,3,68
38185,2017-07-24,1,3,46
38186,2017-07-25,1,3,39
38187,2017-07-26,1,3,37
38188,2017-07-27,1,3,41
38189,2017-07-28,1,3,60
38190,2017-07-29,1,3,55
38191,2017-07-30,1,3,56
38192,2017-07-31,1,3,37
38193,2017-08-01,1,3,43
38194,2017-08-02,1,3,31
38195,2017-08-03,1,3,37
38196,2017-08-04,1,3,29
38197,2017-08-05,1,3,68
38198,2017-08-06,1,3,46
38199,2017-08-07,1,3,36
38200,2017-08-08,1,3,35
38201,2017-08-09,1,3,26
38202,2017-08-10,1,3,42
38203,2017-08-11,1,3,41
38204,2017-08-12,1,3,42
38205,2017-08-13,1,3,61
38206,2017-08-14,1,3,33
38207,2017-08-15,1,3,38
38208,2017-08-16,1,3,32
38209,2017-08-17,1,3,29
38210,2017-08-18,1,3,39
38211,2017-08-19,1,3,47
38212,2017-08-20,1,3,59
38213,2017-08-21,1,3,50
38214,2017-08-22,1,3,45
38215,2017-08-23,1,3,48
38216,2017-08-24,1,3,45
38217,2017-08-25,1,3,46
38218,2017-08-26,1,3,51
38219,2017-08-27,1,3,52
38220,2017-08-28,1,3,21
38221,2017-08-29,1,3,40
38222,2017-08-30,1,3,29
38223,2017-08-31,1,3,37
38224,2017-09-01,1,3,41
38225,2017-09-02,1,3,47
38226,2017-09-03,1,3,41
38227,2017-09-04,1,3,40
38228,2017-09-05,1,3,43
38229,2017-09-06,1,3,51
38230,2017-09-07,1,3,44
38231,2017-09-08,1,3,46
38232,2017-09-09,1,3,36
38233,2017-09-10,1,3,36
38234,2017-09-11,1,3,29
38235,2017-09-12,1,3,30
38236,2017-09-13,1,3,34
38237,2017-09-14,1,3,41
38238,2017-09-15,1,3,45
38239,2017-09-16,1,3,41
38240,2017-09-17,1,3,49
38241,2017-09-18,1,3,42
38242,2017-09-19,1,3,32
38243,2017-09-20,1,3,28
38244,2017-09-21,1,3,34
38245,2017-09-22,1,3,46
38246,2017-09-23,1,3,52
38247,2017-09-24,1,3,47
38248,2017-09-25,1,3,26
38249,2017-09-26,1,3,38
38250,2017-09-27,1,3,41
38251,2017-09-28,1,3,37
38252,2017-09-29,1,3,35
38253,2017-09-30,1,3,48
38254,2017-10-01,1,3,38
38255,2017-10-02,1,3,32
38256,2017-10-03,1,3,28
38257,2017-10-04,1,3,34
38258,2017-10-05,1,3,40
38259,2017-10-06,1,3,34
38260,2017-10-07,1,3,34
38261,2017-10-08,1,3,47
38262,2017-10-09,1,3,18
38263,2017-10-10,1,3,35
38264,2017-10-11,1,3,39
38265,2017-10-12,1,3,29
38266,2017-10-13,1,3,33
38267,2017-10-14,1,3,42
38268,2017-10-15,1,3,49
38269,2017-10-16,1,3,31
38270,2017-10-17,1,3,37
38271,2017-10-18,1,3,40
38272,2017-10-19,1,3,38
38273,2017-10-20,1,3,41
38274,2017-10-21,1,3,45
38275,2017-10-22,1,3,31
38276,2017-10-23,1,3,30
38277,2017-10-24,1,3,43
38278,2017-10-25,1,3,32
38279,2017-10-26,1,3,35
38280,2017-10-27,1,3,38
38281,2017-10-28,1,3,43
38282,2017-10-29,1,3,31
38283,2017-10-30,1,3,27
38284,2017-10-31,1,3,26
38285,2017-11-01,1,3,50
38286,2017-11-02,1,3,41
38287,2017-11-03,1,3,43
38288,2017-11-04,1,3,41
38289,2017-11-05,1,3,51
38290,2017-11-06,1,3,43
38291,2017-11-07,1,3,37
38292,2017-11-08,1,3,31
38293,2017-11-09,1,3,37
38294,2017-11-10,1,3,23
38295,2017-11-11,1,3,39
38296,2017-11-12,1,3,53
38297,2017-11-13,1,3,35
38298,2017-11-14,1,3,29
38299,2017-11-15,1,3,37
38300,2017-11-16,1,3,38
38301,2017-11-17,1,3,35
38302,2017-11-18,1,3,43
38303,2017-11-19,1,3,43
38304,2017-11-20,1,3,36
38305,2017-11-21,1,3,40
38306,2017-11-22,1,3,38
38307,2017-11-23,1,3,40
38308,2017-11-24,1,3,37
38309,2017-11-25,1,3,41
38310,2017-11-26,1,3,43
38311,2017-11-27,1,3,23
38312,2017-11-28,1,3,36
38313,2017-11-29,1,3,42
38314,2017-11-30,1,3,31
38315,2017-12-01,1,3,30
38316,2017-12-02,1,3,31
38317,2017-12-03,1,3,34
38318,2017-12-04,1,3,21
38319,2017-12-05,1,3,15
38320,2017-12-06,1,3,32
38321,2017-12-07,1,3,34
38322,2017-12-08,1,3,27
38323,2017-12-09,1,3,36
38324,2017-12-10,1,3,44
38325,2017-12-11,1,3,21
38326,2017-12-12,1,3,28
38327,2017-12-13,1,3,30
38328,2017-12-14,1,3,27
38329,2017-12-15,1,3,30
38330,2017-12-16,1,3,32
38331,2017-12-17,1,3,39
38332,2017-12-18,1,3,21
38333,2017-12-19,1,3,20
38334,2017-12-20,1,3,21
38335,2017-12-21,1,3,23
38336,2017-12-22,1,3,22
38337,2017-12-23,1,3,37
38338,2017-12-24,1,3,33
38339,2017-12-25,1,3,26
38340,2017-12-26,1,3,18
38341,2017-12-27,1,3,26
38342,2017-12-28,1,3,21
38343,2017-12-29,1,3,38
38344,2017-12-30,1,3,27
38345,2017-12-31,1,3,29
55510,2015-01-01,1,4,15
55511,2015-01-02,1,4,20
55512,2015-01-03,1,4,19
55513,2015-01-04,1,4,23
55514,2015-01-05,1,4,10
55515,2015-01-06,1,4,13
55516,2015-01-07,1,4,21
55517,2015-01-08,1,4,16
55518,2015-01-09,1,4,14
55519,2015-01-10,1,4,28
55520,2015-01-11,1,4,13
55521,2015-01-12,1,4,15
55522,2015-01-13,1,4,6
55523,2015-01-14,1,4,14
55524,2015-01-15,1,4,14
55525,2015-01-16,1,4,11
55526,2015-01-17,1,4,19
55527,2015-01-18,1,4,18
55528,2015-01-19,1,4,15
55529,2015-01-20,1,4,9
55530,2015-01-21,1,4,13
55531,2015-01-22,1,4,6
55532,2015-01-23,1,4,10
55533,2015-01-24,1,4,13
55534,2015-01-25,1,4,18
55535,2015-01-26,1,4,9
55536,2015-01-27,1,4,11
55537,2015-01-28,1,4,14
55538,2015-01-29,1,4,15
55539,2015-01-30,1,4,18
55540,2015-01-31,1,4,14
55541,2015-02-01,1,4,15
55542,2015-02-02,1,4,9
55543,2015-02-03,1,4,17
55544,2015-02-04,1,4,13
55545,2015-02-05,1,4,14
55546,2015-02-06,1,4,13
55547,2015-02-07,1,4,13
55548,2015-02-08,1,4,23
55549,2015-02-09,1,4,5
55550,2015-02-10,1,4,15
55551,2015-02-11,1,4,15
55552,2015-02-12,1,4,17
55553,2015-02-13,1,4,13
55554,2015-02-14,1,4,15
55555,2015-02-15,1,4,20
55556,2015-02-16,1,4,17
55557,2015-02-17,1,4,15
55558,2015-02-18,1,4,6
55559,2015-02-19,1,4,20
55560,2015-02-20,1,4,19
55561,2015-02-21,1,4,12
55562,2015-02-22,1,4,13
55563,2015-02-23,1,4,9
55564,2015-02-24,1,4,14
55565,2015-02-25,1,4,11
55566,2015-02-26,1,4,11
55567,2015-02-27,1,4,21
55568,2015-02-28,1,4,22
55569,2015-03-01,1,4,23
55570,2015-03-02,1,4,10
55571,2015-03-03,1,4,25
55572,2015-03-04,1,4,18
55573,2015-03-05,1,4,19
55574,2015-03-06,1,4,7
55575,2015-03-07,1,4,21
55576,2015-03-08,1,4,25
55577,2015-03-09,1,4,17
55578,2015-03-10,1,4,13
55579,2015-03-11,1,4,14
55580,2015-03-12,1,4,18
55581,2015-03-13,1,4,12
55582,2015-03-14,1,4,25
55583,2015-03-15,1,4,20
55584,2015-03-16,1,4,17
55585,2015-03-17,1,4,18
55586,2015-03-18,1,4,17
55587,2015-03-19,1,4,21
55588,2015-03-20,1,4,15
55589,2015-03-21,1,4,20
55590,2015-03-22,1,4,13
55591,2015-03-23,1,4,12
55592,2015-03-24,1,4,15
55593,2015-03-25,1,4,13
55594,2015-03-26,1,4,17
55595,2015-03-27,1,4,18
55596,2015-03-28,1,4,19
55597,2015-03-29,1,4,26
55598,2015-03-30,1,4,20
55599,2015-03-31,1,4,24
55600,2015-04-01,1,4,12
55601,2015-04-02,1,4,21
55602,2015-04-03,1,4,26
55603,2015-04-04,1,4,30
55604,2015-04-05,1,4,32
55605,2015-04-06,1,4,12
55606,2015-04-07,1,4,28
55607,2015-04-08,1,4,23
55608,2015-04-09,1,4,24
55609,2015-04-10,1,4,20
55610,2015-04-11,1,4,27
55611,2015-04-12,1,4,19
55612,2015-04-13,1,4,15
55613,2015-04-14,1,4,21
55614,2015-04-15,1,4,19
55615,2015-04-16,1,4,26
55616,2015-04-17,1,4,22
55617,2015-04-18,1,4,18
55618,2015-04-19,1,4,27
55619,2015-04-20,1,4,13
55620,2015-04-21,1,4,21
55621,2015-04-22,1,4,21
55622,2015-04-23,1,4,27
55623,2015-04-24,1,4,25
55624,2015-04-25,1,4,25
55625,2015-04-26,1,4,26
55626,2015-04-27,1,4,16
55627,2015-04-28,1,4,24
55628,2015-04-29,1,4,20
55629,2015-04-30,1,4,26
55630,2015-05-01,1,4,26
55631,2015-05-02,1,4,24
55632,2015-05-03,1,4,21
55633,2015-05-04,1,4,21
55634,2015-05-05,1,4,16
55635,2015-05-06,1,4,14
55636,2015-05-07,1,4,18
55637,2015-05-08,1,4,32
55638,2015-05-09,1,4,30
55639,2015-05-10,1,4,25
55640,2015-05-11,1,4,15
55641,2015-05-12,1,4,20
55642,2015-05-13,1,4,18
55643,2015-05-14,1,4,22
55644,2015-05-15,1,4,34
55645,2015-05-16,1,4,21
55646,2015-05-17,1,4,34
55647,2015-05-18,1,4,24
55648,2015-05-19,1,4,22
55649,2015-05-20,1,4,19
55650,2015-05-21,1,4,23
55651,2015-05-22,1,4,29
55652,2015-05-23,1,4,28
55653,2015-05-24,1,4,28
55654,2015-05-25,1,4,15
55655,2015-05-26,1,4,16
55656,2015-05-27,1,4,24
55657,2015-05-28,1,4,21
55658,2015-05-29,1,4,32
55659,2015-05-30,1,4,31
55660,2015-05-31,1,4,29
55661,2015-06-01,1,4,16
55662,2015-06-02,1,4,25
55663,2015-06-03,1,4,24
55664,2015-06-04,1,4,25
55665,2015-06-05,1,4,33
55666,2015-06-06,1,4,26
55667,2015-06-07,1,4,31
55668,2015-06-08,1,4,12
55669,2015-06-09,1,4,30
55670,2015-06-10,1,4,17
55671,2015-06-11,1,4,23
55672,2015-06-12,1,4,16
55673,2015-06-13,1,4,27
55674,2015-06-14,1,4,32
55675,2015-06-15,1,4,21
55676,2015-06-16,1,4,16
55677,2015-06-17,1,4,23
55678,2015-06-18,1,4,21
55679,2015-06-19,1,4,26
55680,2015-06-20,1,4,24
55681,2015-06-21,1,4,26
55682,2015-06-22,1,4,14
55683,2015-06-23,1,4,19
55684,2015-06-24,1,4,21
55685,2015-06-25,1,4,24
55686,2015-06-26,1,4,21
55687,2015-06-27,1,4,29
55688,2015-06-28,1,4,27
55689,2015-06-29,1,4,12
55690,2015-06-30,1,4,25
55691,2015-07-01,1,4,30
55692,2015-07-02,1,4,24
55693,2015-07-03,1,4,30
55694,2015-07-04,1,4,32
55695,2015-07-05,1,4,37
55696,2015-07-06,1,4,17
55697,2015-07-07,1,4,18
55698,2015-07-08,1,4,29
55699,2015-07-09,1,4,20
55700,2015-07-10,1,4,22
55701,2015-07-11,1,4,39
55702,2015-07-12,1,4,16
55703,2015-07-13,1,4,21
55704,2015-07-14,1,4,35
55705,2015-07-15,1,4,16
55706,2015-07-16,1,4,32
55707,2015-07-17,1,4,23
55708,2015-07-18,1,4,18
55709,2015-07-19,1,4,29
55710,2015-07-20,1,4,18
55711,2015-07-21,1,4,19
55712,2015-07-22,1,4,22
55713,2015-07-23,1,4,26
55714,2015-07-24,1,4,26
55715,2015-07-25,1,4,25
55716,2015-07-26,1,4,29
55717,2015-07-27,1,4,14
55718,2015-07-28,1,4,30
55719,2015-07-29,1,4,29
55720,2015-07-30,1,4,30
55721,2015-07-31,1,4,27
55722,2015-08-01,1,4,21
55723,2015-08-02,1,4,24
55724,2015-08-03,1,4,17
55725,2015-08-04,1,4,19
55726,2015-08-05,1,4,27
55727,2015-08-06,1,4,19
55728,2015-08-07,1,4,21
55729,2015-08-08,1,4,19
55730,2015-08-09,1,4,24
55731,2015-08-10,1,4,17
55732,2015-08-11,1,4,19
55733,2015-08-12,1,4,21
